All Iterations
Op ID,Op Name,Direction,Op Type,No. Calls,TC Eligible,Using TC,Total CPU Time (ns),Avg. CPU Time (ns),Min CPU Time (ns),Max CPU Time (ns),Total GPU Time (ns),Avg. GPU Time (ns),Min GPU Time (ns),Max GPU Time (ns),Total CPU Overhead (ns),Avg. CPU Overhead (ns),Min CPU Overhead (ns),Max CPU Overhead (ns),Total GPU Idle (ns),Avg. GPU Idle (ns),Min GPU Idle (ns),Max GPU Idle (ns),Data Type,Stack Trace
"COPY__938","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4590,4590.0,4590,4590,0,0.0,0,0,4590,4590.0,4590,4590,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__939","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4170,4170.0,4170,4170,0,0.0,0,0,4170,4170.0,4170,4170,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__94","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4720,4720.0,4720,4720,0,0.0,0,0,4720,4720.0,4720,4720,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__940","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4030,4030.0,4030,4030,0,0.0,0,0,4030,4030.0,4030,4030,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__941","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4070,4070.0,4070,4070,0,0.0,0,0,4070,4070.0,4070,4070,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__942","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,3790,3790.0,3790,3790,0,0.0,0,0,3790,3790.0,3790,3790,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__943","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,113409,113409.0,113409,113409,0,0.0,0,0,113409,113409.0,113409,113409,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__944","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4730,4730.0,4730,4730,0,0.0,0,0,4730,4730.0,4730,4730,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__945","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4330,4330.0,4330,4330,0,0.0,0,0,4330,4330.0,4330,4330,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__946","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4510,4510.0,4510,4510,0,0.0,0,0,4510,4510.0,4510,4510,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__947","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4440,4440.0,4440,4440,0,0.0,0,0,4440,4440.0,4440,4440,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__948","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4240,4240.0,4240,4240,0,0.0,0,0,4240,4240.0,4240,4240,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__949","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,61960,61960.0,61960,61960,0,0.0,0,0,61960,61960.0,61960,61960,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__95","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4330,4330.0,4330,4330,0,0.0,0,0,4330,4330.0,4330,4330,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__950","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,5220,5220.0,5220,5220,0,0.0,0,0,5220,5220.0,5220,5220,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__951","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4230,4230.0,4230,4230,0,0.0,0,0,4230,4230.0,4230,4230,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__952","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4400,4400.0,4400,4400,0,0.0,0,0,4400,4400.0,4400,4400,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__953","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4380,4380.0,4380,4380,0,0.0,0,0,4380,4380.0,4380,4380,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__954","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4100,4100.0,4100,4100,0,0.0,0,0,4100,4100.0,4100,4100,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__955","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,114189,114189.0,114189,114189,0,0.0,0,0,114189,114189.0,114189,114189,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__956","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4850,4850.0,4850,4850,0,0.0,0,0,4850,4850.0,4850,4850,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__957","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4920,4920.0,4920,4920,0,0.0,0,0,4920,4920.0,4920,4920,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__958","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4490,4490.0,4490,4490,0,0.0,0,0,4490,4490.0,4490,4490,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__959","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4320,4320.0,4320,4320,0,0.0,0,0,4320,4320.0,4320,4320,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__96","/module/tumor_predict/load_model/densenet121_tumor::__init__/densenet121/_densenet/_load_state_dict/DenseNet::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,240267,240267.0,240267,240267,0,0.0,0,0,240267,240267.0,240267,240267,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:56
../stroke/brain-ct-pipeline/src/tumor_predict.py:30
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:268
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:253
/opt/conda/lib/python3.8/site-packages/torchvision/models/densenet.py:239
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__960","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,4430,4430.0,4430,4430,0,0.0,0,0,4430,4430.0,4430,4430,0,0.0,0,0,,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/batchnorm.py:106
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
"COPY__961","/module/tumor_predict/load_model/densenet121_tumor::load_state_dict/load/BatchNorm2d::_load_from_state_dict/copy_",fprop,"copy_",1,no,no,78949,78949.0,78949,78949,0,0.0,0,0,78949,78949.0,78949,78949,0,0.0,0,0,float32,"../stroke/brain-ct-pipeline/src/tumor_predict.py:132
../stroke/brain-ct-pipeline/src/tumor_predict.py:83
../stroke/brain-ct-pipeline/src/tumor_predict.py:58
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1399
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1397
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1393
/opt/conda/lib/python3.8/site-packages/torch/nn/modules/module.py:1338"
